RevDate,RK,SRK,Rt,STrain,Train,SOr,SDe,Or,De,TN,RR,Dir,Loc,LLoc,DO,DC,SDO,SDC,DO1,DC1,SDO1,SDC1,LRD,DD,PLe,Delay,Note,Del,PDO,PDC,EOL,TS,ind,Code
13SEP2022,1,705/ 3: 3:49-955,660,,955,"","",R20,R60,1,1,1,R20,"",03:04,03:04,"","",11043,11043,,,0,0,2,0,"",0,0,0,,14SEP1922:05:26:55.000000,1,""
13SEP2022,1,705/ 3: 3:49-955,660,,955,"","",R20,R60,1,1,1,R30,R20,03:13,03:13,"","",11586,11586,,,0,0,2,0,"",0,0,0,,14SEP1922:05:26:55.000000,2,""
13SEP2022,1,705/ 3: 3:49-955,660,,955,"","",R20,R60,1,1,1,R40,R30,03:23,03:23,"","",12206,12206,,,0,0,2,0,"",0,0,0,,14SEP1922:05:26:55.000000,3,""
13SEP2022,1,705/ 3: 3:49-955,660,,955,"","",R20,R60,1,1,1,R50,R40,03:30,03:30,"","",12622,12622,,,0,0,2,0,"",0,0,0,,14SEP1922:05:26:55.000000,4,""
13SEP2022,1,705/ 3: 3:49-955,660,,955,"","",R20,R60,1,1,1,R60,R50,03:35,03:35,"","",12918,12918,,,0,0,2,0,"",0,0,0,,14SEP1922:05:26:55.000000,5,""
13SEP2022,2,706/ 3: 1:30-953,660,,953,"","",R40,R20,2,1,2,R40,"",03:04,03:04,"","",11093,11093,,,0,0,2,0,"",0,0,0,,14SEP1922:05:26:55.000000,6,""
13SEP2022,2,706/ 3: 1:30-953,660,,953,"","",R40,R20,2,1,2,R30,R40,03:10,03:10,"","",11404,11404,,,0,0,2,0,"",0,0,0,,14SEP1922:05:26:55.000000,7,""
13SEP2022,2,706/ 3: 1:30-953,660,,953,"","",R40,R20,2,1,2,R20,R30,03:12,03:12,"","",11561,11561,,,0,0,2,0,"",0,0,0,,14SEP1922:05:26:55.000000,8,""
13SEP2022,3,702/ 3: 1: 7-951,660,,951,"","",R30,R60,1,1,1,R30,"",03:06,03:06,"","",11165,11165,,,0,0,2,0,"",0,0,0,,14SEP1922:05:26:55.000000,9,""
13SEP2022,3,702/ 3: 1: 7-951,660,,951,"","",R30,R60,1,1,1,R40,R30,03:09,03:09,"","",11385,11385,,,0,0,2,0,"",0,0,0,,14SEP1922:05:26:55.000000,10,""
