RevDate,RK,SRK,Rt,STrain,Train,SOr,SDe,Or,De,TN,RR,Dir,Loc,LLoc,DO,DC,SDO,SDC,DO1,DC1,SDO1,SDC1,LRD,DD,PLe,Delay,Note,Del,PDO,PDC,EOL,TS,ind,Code
02OCT2022,1,793/ 7:23:30-307,340,,307,"","",W40,Y10,3,-1,2,W40,"",07:24,07:24,"","",26664,26664,,,0,0,0,0,"",0,0,0,,03OCT1922:05:24:55.000000,1,""
02OCT2022,1,793/ 7:23:30-307,340,,307,"","",W40,Y10,1,1,1,Y10,W40,07:27,07:27,"","",26878,26878,,,0,0,0,0,"",0,0,0,,03OCT1922:05:24:55.000000,2,""
02OCT2022,2,798/ 7:36:40-101,190,,101,"","",A80,S50,1,1,1,A80,"",07:36,07:36,"","",27415,27415,,,0,0,2,0,"",0,0,0,,03OCT1922:05:24:55.000000,3,""
02OCT2022,2,798/ 7:36:40-101,190,,101,"","",A80,S50,1,1,1,A90,A80,07:40,07:40,"","",27625,27625,,,0,0,2,0,"",0,0,0,,03OCT1922:05:24:55.000000,4,""
02OCT2022,2,798/ 7:36:40-101,190,,101,"","",A80,S50,1,1,1,S20,A90,07:45,07:45,"","",27936,27936,,,0,0,2,0,"",0,0,0,,03OCT1922:05:24:55.000000,5,""
02OCT2022,2,798/ 7:36:40-101,190,,101,"","",A80,S50,1,1,1,S40,S20,07:52,07:52,"","",28365,28365,,,0,0,0,0,"",0,0,0,,03OCT1922:05:24:55.000000,6,""
02OCT2022,2,798/ 7:36:40-101,190,,101,"","",A80,S50,1,1,1,S50,S40,07:55,07:55,"","",28550,28550,,,0,0,2,0,"",0,0,0,,03OCT1922:05:24:55.000000,7,""
02OCT2022,3,801/ 7:44:57-303,770,,303,"","",C60,C88,1,1,1,C60,"",07:45,07:45,"","",27916,27916,,,0,0,4,0,"",0,0,0,,03OCT1922:05:24:55.000000,8,""
02OCT2022,3,801/ 7:44:57-303,770,,303,"","",C60,C88,1,1,1,C70,C60,07:48,07:48,"","",28090,28090,,,0,0,0,0,"",0,0,0,,03OCT1922:05:24:55.000000,9,""
02OCT2022,3,801/ 7:44:57-303,770,,303,"","",C60,C88,1,1,1,C80,C70,07:55,07:55,"","",28511,28511,,,0,0,2,0,"",0,0,0,,03OCT1922:05:24:55.000000,10,""
02OCT2022,3,801/ 7:44:57-303,770,,303,"","",C60,C88,2,-1,1,C88,C80,07:58,07:58,"","",28708,28708,,,0,0,2,0,"",0,0,0,,03OCT1922:05:24:55.000000,11,""
02OCT2022,4,811/ 7:58:22-919,770,,919,"","",C60,C80,1,1,1,C60,"",07:58,07:58,"","",28721,28721,,,0,0,4,0,"",0,0,0,,03OCT1922:05:24:55.000000,12,""
02OCT2022,4,811/ 7:58:22-919,770,,919,"","",C60,C80,1,1,1,C70,C60,08:01,08:01,"","",28902,28902,,,0,0,0,0,"",0,0,0,,03OCT1922:05:24:55.000000,13,""
02OCT2022,4,811/ 7:58:22-919,770,,919,"","",C60,C80,1,1,1,C80,C70,08:06,08:06,"","",29215,29215,,,0,0,2,0,"",0,0,0,,03OCT1922:05:24:55.000000,14,""
