RevDate,RK,SRK,Rt,STrain,Train,SOr,SDe,Or,De,TN,RR,Dir,Loc,LLoc,DO,DC,SDO,SDC,DO1,DC1,SDO1,SDC1,LRD,DD,PLe,Delay,Note,Del,PDO,PDC,EOL,TS,ind,Code
10AUG2022,1,698/ 4:28:16-105,190,,105,"","",A80,S50,1,1,1,A80,"",04:28,04:28,"","",16110,16110,,,0,0,2,0,"",0,0,0,,11AUG1922:05:26:05.000000,1,""
10AUG2022,1,698/ 4:28:16-105,190,,105,"","",A80,S50,1,1,1,A90,A80,04:32,04:32,"","",16320,16320,,,0,0,2,0,"",0,0,0,,11AUG1922:05:26:05.000000,2,""
10AUG2022,1,698/ 4:28:16-105,190,,105,"","",A80,S50,1,1,1,S20,A90,04:37,04:37,"","",16628,16628,,,0,0,2,0,"",0,0,0,,11AUG1922:05:26:05.000000,3,""
10AUG2022,1,698/ 4:28:16-105,190,,105,"","",A80,S50,1,1,1,S40,S20,04:44,04:44,"","",17047,17047,,,0,0,0,0,"",0,0,0,,11AUG1922:05:26:05.000000,4,""
10AUG2022,1,698/ 4:28:16-105,190,,105,"","",A80,S50,1,1,1,S50,S40,04:48,04:48,"","",17291,17291,,,0,0,2,0,"",0,0,0,,11AUG1922:05:26:05.000000,5,""
10AUG2022,2,702/ 4:37:17-107,190,,107,"","",A80,S50,1,1,1,A80,"",04:37,04:37,"","",16652,16652,,,0,0,3,0,"",0,0,0,,11AUG1922:05:26:05.000000,6,""
10AUG2022,2,702/ 4:37:17-107,190,,107,"","",A80,S50,1,1,1,A90,A80,04:41,04:41,"","",16876,16876,,,0,0,5,0,"",0,0,0,,11AUG1922:05:26:05.000000,7,""
10AUG2022,2,702/ 4:37:17-107,190,,107,"","",A80,S50,1,1,1,S20,A90,04:46,04:46,"","",17189,17189,,,0,0,5,0,"",0,0,0,,11AUG1922:05:26:05.000000,8,""
10AUG2022,2,702/ 4:37:17-107,190,,107,"","",A80,S50,1,1,1,S40,S20,04:53,04:53,"","",17617,17617,,,0,0,0,0,"",0,0,0,,11AUG1922:05:26:05.000000,9,""
10AUG2022,2,702/ 4:37:17-107,190,,107,"","",A80,S50,1,1,1,S50,S40,04:57,04:57,"","",17874,17874,,,0,0,6,0,"",0,0,0,,11AUG1922:05:26:05.000000,10,""
