RevDate,RK,SRK,Rt,STrain,Train,SOr,SDe,Or,De,TN,RR,Dir,Loc,LLoc,DO,DC,SDO,SDC,DO1,DC1,SDO1,SDC1,LRD,DD,PLe,Delay,Note,Del,PDO,PDC,EOL,TS,ind,Code
20OCT2022,1,502/ 4:39:49-109,190,,109,"","",A80,S50,1,1,1,A80,"",04:40,04:40,"","",16804,16804,,,0,0,2,0,"",0,0,0,,21OCT1922:05:26:01.000000,1,""
20OCT2022,1,502/ 4:39:49-109,190,,109,"","",A80,S50,1,1,1,A90,A80,04:43,04:43,"","",17015,17015,,,0,0,2,0,"",0,0,0,,21OCT1922:05:26:01.000000,2,""
20OCT2022,1,502/ 4:39:49-109,190,,109,"","",A80,S50,1,1,1,S20,A90,04:48,04:48,"","",17320,17320,,,0,0,2,0,"",0,0,0,,21OCT1922:05:26:01.000000,3,""
20OCT2022,1,502/ 4:39:49-109,190,,109,"","",A80,S50,1,1,1,S40,S20,04:55,04:55,"","",17734,17734,,,0,0,0,0,"",0,0,0,,21OCT1922:05:26:01.000000,4,""
20OCT2022,1,502/ 4:39:49-109,190,,109,"","",A80,S50,1,1,1,S50,S40,04:59,04:59,"","",17940,17940,,,0,0,2,0,"",0,0,0,,21OCT1922:05:26:01.000000,5,""
20OCT2022,2,508/ 4:41:38-315,420,,315,"","",Y10,M20,3,-1,2,Y10,"",04:42,04:42,"","",16952,16952,,,0,0,0,0,"",0,0,0,,21OCT1922:05:26:01.000000,6,""
20OCT2022,2,508/ 4:41:38-315,420,,315,"","",Y10,M20,2,1,2,W30,Y10,04:45,04:45,"","",17122,17122,,,0,0,0,0,"",0,0,0,,21OCT1922:05:26:01.000000,7,""
20OCT2022,2,508/ 4:41:38-315,420,,315,"","",Y10,M20,2,1,2,W20,W30,04:47,04:47,"","",17271,17271,,,0,0,0,0,"",0,0,0,,21OCT1922:05:26:01.000000,8,""
20OCT2022,2,508/ 4:41:38-315,420,,315,"","",Y10,M20,2,1,2,W10,W20,04:50,04:50,"","",17409,17409,,,0,0,0,0,"",0,0,0,,21OCT1922:05:26:01.000000,9,""
20OCT2022,2,508/ 4:41:38-315,420,,315,"","",Y10,M20,2,1,2,M90,W10,04:57,04:57,"","",17873,17873,,,0,0,2,0,"",0,0,4,,21OCT1922:05:26:01.000000,10,""
20OCT2022,2,508/ 4:41:38-315,420,,315,"","",Y10,M20,2,1,2,M80,M90,05:00,05:01,"","",18054,18086,,,0,0,2,0,"",0,4,6,,21OCT1922:05:26:01.000000,11,""
20OCT2022,2,508/ 4:41:38-315,420,,315,"","",Y10,M20,2,1,2,M70,M80,05:03,05:03,"","",18200,18225,,,0,0,2,0,"",0,6,7,,21OCT1922:05:26:01.000000,12,""
20OCT2022,2,508/ 4:41:38-315,420,,315,"","",Y10,M20,2,1,2,M60,M70,05:06,05:06,"","",18366,18416,,,0,0,2,0,"",0,7,8,,21OCT1922:05:26:01.000000,13,""
20OCT2022,2,508/ 4:41:38-315,420,,315,"","",Y10,M20,2,1,2,M50,M60,05:08,05:08,"","",18509,18528,,,0,0,2,0,"",0,8,9,,21OCT1922:05:26:01.000000,14,""
20OCT2022,2,508/ 4:41:38-315,420,,315,"","",Y10,M20,2,1,2,M40,M50,05:10,05:11,"","",18640,18667,,,0,0,2,0,"",0,9,7,,21OCT1922:05:26:01.000000,15,""
20OCT2022,2,508/ 4:41:38-315,420,,315,"","",Y10,M20,2,1,2,M30,M40,05:12,05:12,"","",18732,18762,,,0,0,2,0,"",0,7,4,,21OCT1922:05:26:01.000000,16,""
20OCT2022,2,508/ 4:41:38-315,420,,315,"","",Y10,M20,2,1,2,M20,M30,05:13,05:13,"","",18828,18828,,,0,0,2,0,"",0,4,0,,21OCT1922:05:26:01.000000,17,""
20OCT2022,3,509/ 4:45:50-111,190,,111,"","",A80,S50,1,1,1,A80,"",04:46,04:46,"","",17165,17165,,,0,0,2,0,"",0,0,0,,21OCT1922:05:26:01.000000,18,""
20OCT2022,3,509/ 4:45:50-111,190,,111,"","",A80,S50,1,1,1,A90,A80,04:49,04:49,"","",17375,17375,,,0,0,2,0,"",0,0,0,,21OCT1922:05:26:01.000000,19,""
20OCT2022,3,509/ 4:45:50-111,190,,111,"","",A80,S50,1,1,1,S20,A90,04:54,04:54,"","",17681,17681,,,0,0,2,0,"",0,0,0,,21OCT1922:05:26:01.000000,20,""
20OCT2022,3,509/ 4:45:50-111,190,,111,"","",A80,S50,1,1,1,S40,S20,05:01,05:01,"","",18096,18096,,,0,0,0,0,"",0,0,0,,21OCT1922:05:26:01.000000,21,""
20OCT2022,3,509/ 4:45:50-111,190,,111,"","",A80,S50,1,1,1,S50,S40,05:06,05:06,"","",18410,18410,,,0,0,2,0,"",0,0,0,,21OCT1922:05:26:01.000000,22,""
20OCT2022,4,522/ 4:51:49-203,110,,203,"","",A80,A90,1,1,1,A80,"",04:51,04:51,"","",17514,17514,,,0,0,0,0,"",0,0,0,,21OCT1922:05:26:01.000000,23,""
20OCT2022,4,522/ 4:51:49-203,110,,203,"","",A80,A90,2,-1,1,A90,A80,04:57,04:57,"","",17852,17852,,,0,0,5,0,"",0,0,0,,21OCT1922:05:26:01.000000,24,""
20OCT2022,5,525/ 4:57:54-305,770,,305,"","",C60,C88,1,1,1,C60,"",04:58,04:58,"","",17912,17912,,,0,0,4,0,"",0,0,0,,21OCT1922:05:26:01.000000,25,""
20OCT2022,5,525/ 4:57:54-305,770,,305,"","",C60,C88,1,1,1,C70,C60,05:02,05:02,"","",18121,18121,,,0,0,0,0,"",0,0,0,,21OCT1922:05:26:01.000000,26,""
20OCT2022,5,525/ 4:57:54-305,770,,305,"","",C60,C88,1,1,1,C80,C70,05:08,05:08,"","",18513,18513,,,0,0,2,0,"",0,0,0,,21OCT1922:05:26:01.000000,27,""
20OCT2022,5,525/ 4:57:54-305,770,,305,"","",C60,C88,2,-1,1,C88,C80,05:10,05:10,"","",18608,18608,,,0,0,2,0,"",0,0,0,,21OCT1922:05:26:01.000000,28,""
20OCT2022,6,533/ 5: 7:39-307,770,,307,"","",C60,C88,1,1,1,C60,"",05:07,05:07,"","",18477,18477,,,0,0,4,0,"",0,0,0,,21OCT1922:05:26:01.000000,29,""
20OCT2022,6,533/ 5: 7:39-307,770,,307,"","",C60,C88,1,1,1,C70,C60,05:10,05:10,"","",18653,18653,,,0,0,0,0,"",0,0,0,,21OCT1922:05:26:01.000000,30,""
20OCT2022,6,533/ 5: 7:39-307,770,,307,"","",C60,C88,1,1,1,C80,C70,05:18,05:18,"","",19092,19092,,,0,0,2,0,"",0,0,0,,21OCT1922:05:26:01.000000,31,""
20OCT2022,6,533/ 5: 7:39-307,770,,307,"","",C60,C88,2,-1,1,C88,C80,05:20,05:20,"","",19240,19240,,,0,0,2,0,"",0,0,0,,21OCT1922:05:26:01.000000,32,""
20OCT2022,7,546/ 5:13:42-309,770,,309,"","",C60,C88,1,1,1,C60,"",05:14,05:14,"","",18841,18841,,,0,0,4,0,"",0,0,0,,21OCT1922:05:26:01.000000,33,""
20OCT2022,7,546/ 5:13:42-309,770,,309,"","",C60,C88,1,1,1,C70,C60,05:16,05:16,"","",19015,19015,,,0,0,0,0,"",0,0,0,,21OCT1922:05:26:01.000000,34,""
20OCT2022,7,546/ 5:13:42-309,770,,309,"","",C60,C88,1,1,1,C80,C70,05:24,05:24,"","",19483,19483,,,0,0,5,0,"",0,0,0,,21OCT1922:05:26:01.000000,35,""
20OCT2022,7,546/ 5:13:42-309,770,,309,"","",C60,C88,2,-1,1,C88,C80,05:28,05:28,"","",19690,19690,,,0,0,5,0,"",0,0,0,,21OCT1922:05:26:01.000000,36,""
20OCT2022,8,556/ 5:23:24-311,770,,311,"","",C60,C88,1,1,1,C60,"",05:23,05:23,"","",19423,19423,,,0,0,4,0,"",0,0,0,,21OCT1922:05:26:01.000000,37,""
20OCT2022,8,556/ 5:23:24-311,770,,311,"","",C60,C88,1,1,1,C70,C60,05:26,05:26,"","",19597,19597,,,0,0,0,0,"",0,0,0,,21OCT1922:05:26:01.000000,38,""
20OCT2022,8,556/ 5:23:24-311,770,,311,"","",C60,C88,1,1,1,C80,C70,05:37,05:37,"","",20230,20230,,,0,0,6,0,"",0,0,0,,21OCT1922:05:26:01.000000,39,""
20OCT2022,8,556/ 5:23:24-311,770,,311,"","",C60,C88,2,-1,1,C88,C80,05:40,05:40,"","",20425,20425,,,0,0,6,0,"",0,0,0,,21OCT1922:05:26:01.000000,40,""
20OCT2022,9,575/ 5:39:57-105,120,,105,"","",A70,M16,2,1,2,A70,"",05:40,05:40,"","",20442,20442,,,0,0,2,0,"",0,0,1,,21OCT1922:05:26:01.000000,41,""
20OCT2022,9,575/ 5:39:57-105,120,,105,"","",A70,M16,2,1,2,A60,A70,05:44,05:44,"","",20651,20676,,,0,0,2,0,"",0,1,3,,21OCT1922:05:26:01.000000,42,""
20OCT2022,9,575/ 5:39:57-105,120,,105,"","",A70,M16,2,1,2,A50,A60,05:49,05:50,"","",20991,21008,,,0,0,2,0,"",0,3,6,,21OCT1922:05:26:01.000000,43,""
